Atrichoblast/Lateral root cap,Atrichoblast,Columella,Cortex,Epidermis,Lateral root cap/Columella,Lateral root cap,Pericycle,Phloem,Protoxylem/Cortex,Quiescent center,Root endodermis,Stele,Stem cell niche,Trichoblast,Xylem pole pericycle,Xylem
0,0.00706158,0,0,0,0,0.001951542,0.00292887,0.000818508,0,0,0,0.003345418,0.016419512,0,0.003998447,0
0.23929052,0.309128514,0.07798262,0.124871486,0.144324675,0.076794737,0.13485823,0.231856695,0.142151576,0.1604375,0.144918699,0.150111864,0.231983887,0.244039024,0.154025253,0.224161491,0.125465116
0.005180428,0.032305221,0,0.013206158,0,0,0.006492591,0.014654812,0.003846829,0,0,0.020525424,0.052884189,0.025404878,0,0.079055901,0
0.103636086,0.054021419,0.042913102,0.029441767,0,0.040615789,0.068655587,0.073537657,0.058201835,0.077911458,0.142130081,0.052883051,0.040555891,0.070268293,0.09720202,0.021835404,0.037073643
0.088990826,0.141473896,0.028889037,0.046058902,0.040935065,0.012589474,0.047488987,0.063941423,0.037381731,0.055958333,0.105154472,0.095147458,0.133057402,0.073034146,0.134222222,0.141571429,0.179445736
0,0.026595716,0,0.021559572,0.038194805,0,0.006154986,0.001034519,0,0,0,0.046608475,0.005975327,0,0.099954545,0,0
0,0.014352075,0.005510695,0.016227577,0.008025974,0,0.014678815,0.020850418,0.016331472,0.038359375,0.026382114,0,0.027188318,0.013160976,0.014313131,0.02051087,0.00755814
0.021993884,0.013874163,0.027009358,0.010414993,0.008662338,0.032763158,0.030877453,0.026950837,0.035186677,0.023479167,0.097105691,0.034210169,0.022618328,0.054165854,0.059116162,0.013024845,0
0.198055046,0.281519411,0.086164439,0.149404284,0.177863636,0.161110526,0.195587105,0.140114017,0.14868568,0.250755208,0.198560976,0.157994915,0.208690836,0.228336585,0.595681818,0.204180124,0.398255814
0.147422018,0.083880857,0.142973262,0.134555556,0.088038961,0.117852632,0.158004806,0.171726987,0.135461508,0.218822917,0.383341463,0.106616949,0.087749748,0.14355122,0.090767677,0.104464286,0.115968992
0.005348624,0.003618474,0.004387701,0,0.008772727,0,0.001045254,0.004364017,0.002095333,0.005135417,0,0,0.027149547,0.006170732,0,0.055324534,0
0.105131498,0.085273092,0.064696524,0.025883534,0.029448052,0.035278947,0.069924309,0.030665272,0.040999601,0.035729167,0.158642276,0.034627119,0.034736153,0.098302439,0.014863636,0.047357143,0
0.008666667,0.091761714,0,0.039851406,0,0,0.018544253,0.011965481,0.011666933,0.020385417,0.008869919,0.021172881,0.040030715,0.064697561,0.06539899,0.061015528,0.046852713
0.056825688,0.037721553,0.015239305,0.019041499,0,0,0.058090509,0.028732218,0.029638612,0.00646875,0.065910569,0.035569492,0.042155589,0.067702439,0.006585859,0.029251553,0.033360465
0,0.014433735,0,0.00132664,0,0,0.005795354,0.037607741,0.015000798,0,0.015105691,0.003998305,0.009821249,0.015297561,0.096212121,0,0
0.327681957,0.407562249,0.093143048,0.094777778,0.037493506,0.033463158,0.285551061,0.166523013,0.130591145,0.110895833,0.323227642,0.104240678,0.209012085,0.482531707,0.073838384,0.286127329,0.047546512
0.3002263,0.203978581,0.259562834,0.273965194,0.2575,0.176110526,0.258089708,0.245055439,0.178356203,0.176307292,0.301260163,0.379947458,0.215617321,0.191058537,0.225479798,0.172590062,0.223228682
0.003642202,0.004937082,0,0.002930388,0,0,0.005706848,0.007790795,0.004098125,0,0,0,0.002323766,0.208931707,0,0,0
0.048287462,0.445243641,0.01948262,0.058982597,0.104396104,0.020689474,0.028521826,1.368655858,0.686650977,0.552953125,0,0.705142373,1.910777946,0.747985366,0.027484848,2.6325,0.256391473
0.006510703,0.005763052,0.004589572,0.001465863,0,0,0.010964357,0.022642259,0.011043079,0.009614583,0.048504065,0.003032203,0.014248238,0.009356098,0,0.026965839,0
0.008449541,0.007366801,0,0,0.012051948,0,0.002295154,0.022121339,0.012360989,0.017125,0,0.00190678,0.011185297,0.007370732,0,0.005636646,0
0.336746177,0.733368139,0.105951872,0.281906292,0.284649351,0.077442105,0.333595915,0.225323222,0.153499801,0.203666667,0.273463415,0.239044068,0.415706445,0.538473171,0.655626263,0.491178571,0.133620155
0.199385321,0.081012048,0.085425134,0.07510174,0.052448052,0.283105263,0.193169003,0.33059728,0.16083925,0.065526042,0.14002439,0.115155932,0.214787009,0.097639024,0.042318182,0.077830745,0.471368217
0.022091743,0.032309237,0.002546791,0.007599732,0,0,0.014561874,0.014701883,0.006170323,0,0.044390244,0,0.007579053,0.0306,0,0.010427019,0.016724806
0.005425076,0.014372155,0,0.002779116,0,0,0.000708851,0.010799163,0.010816913,0,0,0.062623729,0.006557402,0.036409756,0,0.015035714,0.018593023
0.041507645,0.018658635,0.045455882,0.014068273,0.009279221,0.021157895,0.024302363,0.015630753,0.010317112,0,0.025406504,0.020344068,0.012935549,0.011717073,0.006515152,0.040287267,0
0.020088685,0.033147256,0,0,0,0,0.009921906,0.006450837,0.002341045,0,0.05599187,0.00510678,0.009477341,0.010658537,0,0.022096273,0
0.173348624,0.159722892,0.153156417,0.203756359,0.125590909,0.076536842,0.203008811,0.265054393,0.189213402,0.188348958,0.306699187,0.233784746,0.111134441,0.124321951,0.113671717,0.146315217,0.108689922
0.004669725,0.008544846,0.002675134,0.005655957,0.029707792,0,0.00771646,0.004496862,0.001043478,0,0,0,0.00175428,0,0,0,0
0.131899083,0.064400268,0.121969251,0.050362784,0.033220779,0.083242105,0.110072887,0.144443515,0.158455126,0.180619792,0.076390244,0.076286441,0.045244209,0.036360976,0.110651515,0.035139752,0.095616279
0.176892966,0.223563588,0.107363636,0.130336011,0.03224026,0.069810526,0.176568282,0.168610879,0.167641404,0.218151042,0.252650407,0.157735593,0.11378852,0.22837561,0.101262626,0.070468944,0.147899225
0.021281346,0,0.002870321,0.182599732,0,0.008915789,0.005154185,0.07382113,0.064037894,0.433572917,0.075577236,0.668222034,0.016041289,0,0,0,0.085027132
0,0.021583668,0.003046791,0,0,0,0.001937125,0.061600418,0.06980375,0.277661458,0.322609756,0,0.129479355,0.040678049,0,0.018517081,0.154674419
0.150807339,0.146008032,0.269097594,0.169621151,0.120928571,0.072242105,0.151523028,0.576768828,0.177603111,0.507380208,0.045739837,0.591981356,0.031709466,0.08282439,0.036494949,0.019717391,0.058406977
0.196654434,0.136202142,0.002596257,0.104164659,0,0.032078947,0.105618742,0.031275105,0.158677702,0.260161458,0.876512195,0.103738983,0.093880665,0.138902439,0.018469697,0.00509472,0
0.048724771,0.02088755,0.017762032,0.043618474,0.008064935,0.021931579,0.025209051,0.09534205,0.075859194,0.02975,0.32095122,0.027222034,0.045197885,0.083614634,0.032813131,0.060315217,0
0.074724771,0.046605087,0.109776738,0.083876841,0.105448052,0.107421053,0.075008811,0.146719665,0.084942561,0.109651042,0.102642276,0.160454237,0.071337865,0.06917561,0.081383838,0.071217391,0.186046512
0,0.011518072,0,0.008025435,0.015805195,0,0.000713256,0.003217573,0.002788193,0,0,0.002176271,0.00484139,0.027921951,0,0.007020186,0
0.461321101,0.138523427,0.533926471,0.26414324,0.066467532,0.860857895,0.455843813,0.078383891,0.257708416,0.2326875,0.244764228,0.156684746,0.200043807,0.229419512,0.086570707,0.076187888,0.18074031
0.296330275,0.7772249,0.11942246,0.68757162,1.28412987,0.140078947,0.248685222,0.607133891,0.375652174,0.423828125,0.108138211,0.7148,0.905068479,0.469234146,1.633772727,1.168815217,0.390096899
0,0.006223561,0.005596257,0.005634538,0,0,0.000818182,0.00157636,0.003590746,0,0,0.004423729,0.001760322,0,0.041772727,0,0
0,0.008271754,0,0,0,0,0.003716059,0.001003138,0.000618269,0,0,0,0.00415861,0.018629268,0,0,0
0.204678899,0.16832664,0.544364973,0.286891566,0.626383117,0.522042105,0.238854626,0.317971757,0.220428799,0.188786458,0.107504065,0.243784746,0.160361531,0.174126829,0.567727273,0.220416149,0.093131783
0.071449541,0.23435743,0.003351604,0.011892905,0.01461039,0.0115,0.052703644,0.066274059,0.050322298,0.040125,0.089723577,0.019138983,0.084434038,0.197356098,0,0.110501553,0
0.023813456,0.051625167,0.00859893,0.013008032,0.013766234,0.028405263,0.034094113,0.016855649,0.010706422,0.019265625,0,0,0.014554381,0.048439024,0,0.014141304,0
0.010715596,0.023206158,0.005731283,0.005340027,0,0.007878947,0,0.242302301,0.037394495,0,0,0.098932203,0.19822709,0.122585366,0,0.49957764,0
0.013253823,0.019417671,0,0.004680054,0,0,0.011693232,0.007393305,0.00093578,0.003932292,0.011780488,0,0.028272407,0.040887805,0.004454545,0.018361801,0
0,0.00984739,0.014061497,0.013487282,0.024668831,0,0.013279936,0.008035565,0.002633426,0.015307292,0.038105691,0.008720339,0.005630916,0,0.013777778,0.003208075,0.03648062
0.263125382,0.238931727,0.153784759,0.097741633,0.043032468,0.108915789,0.134836604,0.24964749,0.161254886,0.221244792,0.220065041,0.147679661,0.092255287,0.266097561,0.030883838,0.057638199,0.046953488
0.125370031,0.026728246,0.006699198,0.120257028,0.047454545,0,0.045963957,0.971180962,1.009405265,0.832052083,0.022308943,0.40750678,0.398927996,0.030809756,0.008974747,0.049080745,0.080872093
0.408920489,0.060313253,0.236331551,0.028263722,0.018954545,0.157963158,0.270227072,0.086513598,0.13338213,0.1203125,0.161617886,0.02889661,0.063508056,0.201682927,0.018287879,0.004093168,0.015484496
0.026562691,0.036344043,0.013965241,0.034069612,0.021863636,0.040757895,0.052869844,0.013791841,0.017469884,0.005609375,0.017902439,0.013410169,0.035754783,0.011297561,0.069893939,0.01752795,0.01672093
0.081553517,0.044523427,0.055058824,0.085274431,0.077688312,0.021789474,0.051425711,0.121040795,0.123193857,0.139510417,0.090414634,0.06879661,0.086505539,0.076195122,0.057434343,0.058049689,0.029403101
0.07129052,0.050939759,0.041723262,0,0,0.021715789,0.036805767,0.011926778,0.007715596,0.049791667,0.256341463,0.004415254,0.008301611,0.050502439,0,0,0
0.031296636,0.062793842,0.00551738,0.008772423,0,0,0.021838206,0.090200837,0.052939769,0.028213542,0.040414634,0.023725424,0.04102568,0.049965854,0,0.05227795,0
0.316232416,0.35547925,0.336044118,0.676994645,0.834480519,0.230031579,0.280790148,0.301021967,0.23416793,0.313666667,0.327252033,0.790230508,0.330725076,0.206980488,0.705348485,0.41921118,0.141337209
0.00546789,0.041978581,0,0.013772423,0,0,0.00752503,0.026991632,0.012091743,0.036609375,0.025634146,0.007281356,0.055091138,0.102985366,0,0.093861801,0.018972868
0.04104893,0.117117805,0.007796791,0.039714859,0,0.0091,0.023844614,0.021241632,0.025560032,0.037927083,0.050902439,0.015169492,0.040089124,0.105834146,0,0.017296584,0.011174419
0.19329052,0.151062918,0.133477273,0.194930388,0.089402597,0.075605263,0.178703644,0.140432008,0.108548464,0.132916667,0.168878049,0.172942373,0.126624874,0.147795122,0.273722222,0.095346273,0.124562016
1.67587156,1.556404284,0.270284759,1.216879518,2.340681818,0.234668421,1.073231478,0.163242678,0.066352613,0.137354167,0.355341463,1.220316949,0.223921954,0.946029268,0.741843434,0.119181677,0.064945736
0.015091743,0.034247657,0.003168449,0.004206158,0.008772727,0,0.010079295,0.008006276,0.003982848,0.011375,0.025780488,0.009983051,0.022388218,0.045502439,0.003954545,0.036369565,0.006193798
0.022165138,0.001100402,0,0.005301205,0,0,0.000774129,0.033381799,0.015027124,0,0.032097561,0.056666102,0.052338369,0.006731707,0,0.051371118,0.006643411
0.356,0.148287818,0.406852941,0.490076305,0.233467532,0.526352632,0.303549059,0.75451046,0.591738333,0.6938125,0.376235772,0.442944068,0.239485901,0.149980488,0.158545455,0.071689441,0.100228682
0,0.006481928,0,0,0,0,0.002369243,0,0.001135221,0,0,0,0.000769386,0.011697561,0,0,0
0.102923547,0,0.052720588,0.006665328,0,0.012026316,0.092189828,0.09290272,0.188905066,0.6724375,0,0.003091525,0.011238671,0.032341463,0,0,0.122453488
0.295342508,0.068082999,0.219025401,0.053423025,0.077142857,0.499052632,0.281688026,0.04149477,0.024591943,0.136338542,0,0.017830508,0.001467774,0.0684,0.144661616,0.003911491,0.01148062
0.722565749,0.449562249,0.272465241,0.240054886,0.302123377,0.804536842,0.713828194,0.413245816,0.191419226,0.268322917,0.619495935,0.111054237,0.232251259,0.52962439,0.168717172,0.124911491,0.140158915
0.004073394,0.008522088,0,0.003828648,0,0,0.008420104,0.014392259,0.005854009,0,0.010731707,0,0.007020645,0,0,0,0
0,0.001919679,0,0.033499331,0,0.020894737,0.000625951,0.061774059,0.011177503,0.096369792,0,0.415494915,0.073151561,0.069878049,0.019338384,0.121184783,0.022391473
0.936091743,1.327085676,0.265921123,0.7781834,0.377402597,0.244426316,1.071995194,1.035251046,0.860023933,1.432442708,0.650365854,1.340813559,1.603929507,2.16,0.901767677,1.341003106,0.66279845
0.031012232,0.022257028,0.047066845,0.042432396,0,0.025015789,0.057663596,0.028854603,0.020129238,0.019942708,0.065357724,0.121030508,0.056336858,0.045160976,0.012106061,0.038032609,0.019244186
0.127055046,0.146528782,0.085030749,0.129708166,0.176246753,0.047221053,0.116426512,0.07874477,0.050145193,0.047161458,0.103284553,0.060713559,0.115382175,0.115756098,0.255474747,0.164318323,0.113616279
0.055275229,0.085585007,0.002967914,0.060179384,0,0,0.027723268,0.029806485,0.02500359,0.013442708,0.017195122,0.010316949,0.079564955,0.106663415,0,0.047166149,0.017887597
0,0.006971888,0.002731283,0.006452477,0,0,0.003194634,0.002612971,0.003414041,0,0.007926829,0.003950847,0.002706445,0.012980488,0,0.008819876,0.022472868
0.168311927,0.643170013,0.038481283,0.527835341,0.057461039,0.066184211,0.137415699,0.864543933,0.265043079,0.207463542,0.332365854,0.363818644,0.926549345,0.687390244,0.119646465,1.708139752,0.089399225
0.062746177,0.071742972,0.002319519,0.01605087,0.008422078,0.010042105,0.070766119,0.016839958,0.031379338,0.035302083,0.134130081,0.01000339,0.077194864,0.086253659,0.009348485,0.027484472,0.01746124
0.045321101,0.026842035,0.01744385,0.037036145,0.005038961,0.045189474,0.03686704,0.095978033,0.091082569,0.081598958,0.055162602,0.019484746,0.034820745,0.027263415,0.013858586,0.016559006,0.008565891
0.122608563,0.114821954,0.059167112,0.194325301,0.31111039,0.144868421,0.108318783,0.136480126,0.068190666,0.079078125,0.07303252,0.273384746,0.092401813,0.09537561,0.324050505,0.030840062,0.057112403
0.017792049,0.082151272,0,0.003263722,0,0,0.012873048,0,0,0,0.061853659,0,0.001962236,0.005843902,0,0.003569876,0
0.010033639,0.004737617,0.003102941,0.104690763,0.126253247,0,0.008404485,0.001653766,0.003886318,0.006036458,0,0,0.003760322,0,0,0,0.005682171
0.041525994,0.012647925,0.002868984,0.008947791,0,0,0.008314778,0.018446653,0.01024651,0.02190625,0,0.015064407,0.009449648,0.007370732,0.005510101,0.023512422,0.003906977
0.132293578,0.147562249,0.072756684,0.072772423,0.06388961,0.029005263,0.077373248,0.135381799,0.079374152,0.047958333,0.200211382,0.297127119,0.189853474,0.173717073,0.270676768,0.356540373,0.040794574
0.398541284,0.416250335,0.279372995,0.295680054,0.179045455,0.243978947,0.3775835,0.467483264,0.348494615,0.242276042,0.412804878,0.307144068,0.222958207,0.321663415,0.203621212,0.252159938,0.191573643
0.100220183,0.150749665,0.06880615,0.111722892,0.230532468,0.087747368,0.145238286,0.13414749,0.093663343,0.126864583,0.067837398,0.146022034,0.127999496,0.108692683,0.308353535,0.124304348,0.109604651
0.503107034,0.258554217,0.493224599,0.460179384,0.268519481,0.635557895,0.451434922,0.804930962,0.645441564,0.980484375,0.657276423,0.745989831,0.296199899,0.261087805,0.268292929,0.13815528,0.374356589
0.034281346,0.015665328,0.002578877,0.187049531,0.01337013,0.017673684,0.015405286,0.093618201,0.332698843,0.027786458,0.512837398,0.05470678,0.074036757,0.00502439,0,0.069307453,0.006635659
0.040801223,0.037227577,0.007760695,0.019496653,0.053285714,0.010289474,0.032407289,0.022101464,0.019969685,0.039895833,0.082300813,0.027415254,0.055030715,0.079078049,0.113313131,0.081451863,0.017306202
0.006042813,0.003287818,0.012167112,0.007144578,0,0,0.013718462,0.002360879,0.001779019,0,0,0,0.008872105,0.00535122,0.016550505,0.003338509,0.006379845
0.917996942,1.620981258,0.284890374,1.070821954,2.022792208,0.287005263,0.832769323,0.888426778,0.571148385,0.821708333,0.736731707,1.063567797,1.21901712,1.263868293,2.599878788,1.676669255,0.959565891
0.027761468,0.006325301,0.003037433,0.006690763,0,0,0.013192231,0.0090659,0.004426805,0,0.030674797,0.011976271,0.018801108,0.038429268,0,0.013086957,0.007120155
0.179767584,0.096729585,0.056532086,0.433647925,0.105487013,0.141194737,0.072689628,0.398019874,0.408476665,0.877411458,0.184626016,0.279462712,0.306551863,0.02417561,0.265409091,0.102706522,0.194965116
0.009776758,0.016147256,0,0.013131191,0.013616883,0,0.009684822,0.005936192,0.003163941,0.010640625,0,0,0.010215509,0.008326829,0.017681818,0.024541925,0.014003876
0.287415902,0.0981834,0.305640374,0.18464257,0.036688312,0.276705263,0.211895475,0.307261506,0.180033506,0.079479167,0.726861789,0.321983051,0.10293857,0.093960976,0.070651515,0.103409938,0.017709302
0.037740061,0.065583668,0.019649733,0.028001339,0.019162338,0.020668421,0.035231878,0.06909205,0.019513761,0.022979167,0.068317073,0.045064407,0.038335347,0.088639024,0.135888889,0.026600932,0.085302326
0.047785933,0.034975904,0.002069519,0.01046988,0,0,0.03436684,0.012496862,0.006308736,0,0.014105691,0.009074576,0.011314199,0.070219512,0.013954545,0.018074534,0.021658915
0.008110092,0.011373494,0.01042246,0.011120482,0,0.010926316,0.024618742,0.006435146,0.012555644,0.011760417,0.008455285,0.016425424,0.009369084,0.014995122,0,0,0.055965116
0.094464832,0.075037483,0.096304813,0.054337349,0.024233766,0.021657895,0.076851021,0.119584728,0.097295572,0.066973958,0.052138211,0.239464407,0.111632427,0.062873171,0.013181818,0.054675466,0.024403101
0,0.008263722,0,0.00237751,0,0,0.001314377,0.019114017,0.009409254,0.015630208,0.04600813,0,0.004398288,0.006170732,0,0.002706522,0
0.781559633,0.092888889,1.334219251,0.01131593,0.036396104,0.549505263,0.903702843,0.040121339,0.076622258,0.192052083,1.655674797,0.019350847,0.100818228,0.158531707,0,0.023335404,0.07525969
0.012275229,0.117049531,0.008966578,0.364457831,1.086798701,0.0117,0.006268722,0.007710251,0.014173115,0.013171875,0,0.800291525,0.019136959,0,1.082363636,0.00922205,0.021616279
0.050984709,0.032175368,0.005332888,0.00503079,0,0,0.014853424,0.053830544,0.034954527,0.04540625,0.008325203,0.016330508,0.06153575,0.057253659,0,0.040195652,0.007081395
0.114376147,0.207807229,0,0.015052209,0,0,0.099757309,0.027998954,0.018106103,0.0103125,0,0.011384746,0.048810171,0.203946341,0,0.036456522,0
0.040272171,0.068935743,0.011590909,0.05319411,0.010980519,0,0.037826592,0.151519874,0.172964898,0.079515625,0.041739837,0.119433898,0.099076032,0.082034146,0.029348485,0.054704969,0.009585271
0.027,0.023528782,0.034300802,0.083480589,0.016181818,0.020478947,0.0224998,0.059683054,0.102464699,0.069453125,0.110398374,0.082905085,0.087843907,0.053585366,0.005651515,0.028638199,0.010174419
0.159415902,0.147259705,0.055229947,0.058190094,0.132805195,0.031415789,0.058876652,0.039844142,0.02058915,0.00428125,0.098934959,0.097410169,0.048829809,0.09815122,0.205242424,0.129869565,0.060286822
0.208565749,0.084722892,0.136454545,0.170733601,0.077811688,0.060294737,0.180557469,0.389969665,0.331813722,0.3760625,0.175121951,0.224037288,0.158461229,0.060639024,0.042575758,0.0575,0.101034884
0.094284404,0.228487282,0.268743316,0.310129853,0.378623377,0.053257895,0.165584702,0.399809623,0.372888313,0.262901042,0.562382114,0.293779661,0.288094159,0.243453659,0.287156566,0.480184783,0.226585271
0.004012232,0.020006693,0,0.013100402,0,0,0.009665198,0.007064854,0.016281213,0.018901042,0.037463415,0.003786441,0.041407351,0.027346341,0,0.009007764,0.018496124
0.229388379,0.352362784,0.128680481,0.184894244,0.192701299,0.098368421,0.173721266,0.257827406,0.144565616,0.190651042,0.25703252,0.230350847,0.259518127,0.323195122,0.449318182,0.246017081,0.134503876
0.057366972,0.05693842,0.021812834,0.023416332,0,0.030426316,0.05510813,0.065008368,0.039462704,0.021958333,0.09103252,0.016550847,0.02476435,0.051165854,0,0.011374224,0.018988372
0.530574924,0.290044177,0.502546791,0.438864793,0.327,0.270952632,0.529337205,0.380910042,0.295309932,0.294854167,0.408886179,0.352479661,0.249414904,0.217063415,0.486156566,0.129034161,0.140383721
1.698776758,2.486911647,1.141657754,2.110864793,3.429025974,1.148578947,1.586923108,2.002884937,1.395983646,1.765260417,1.423349593,2.168240678,2.376413394,2.328170732,3.787752525,2.92731677,2.306131783
0.003883792,0.009923695,0,0.001551539,0,0,0.001380857,0.005026151,0.001185082,0,0,0.006418644,0.007550352,0.004917073,0,0.005847826,0
0.101428135,0.07368407,0.052203209,0.040242303,0.052480519,0.040536842,0.073026031,0.046302301,0.035194256,0.019286458,0.126552846,0.053715254,0.058921954,0.094112195,0.047712121,0.038524845,0.053794574
0.072654434,0.090777778,0.032144385,0.019211513,0.028350649,0.020047368,0.063358831,0.037705021,0.020990826,0.040005208,0.092813008,0.013842373,0.057676737,0.031365854,0.014207071,0.04782764,0.004341085
0.025119266,0.07619411,0.017331551,0.011519411,0,0.012905263,0.056493793,0.018237448,0.016546071,0.019380208,0.048089431,0.028825424,0.047573515,0.066253659,0.044393939,0.035237578,0.030209302
0.03070948,0.020543507,0.008712567,0.016593039,0,0.011326316,0.029223468,0.034995816,0.020192262,0.048515625,0.075520325,0.014810169,0.032959718,0.038102439,0.020313131,0.03026087,0.027534884
0.005039755,0.015651941,0.036471925,0.013951807,0,0.021657895,0.014326792,0.011628661,0.02801077,0,0.106243902,0.001869492,0.006942095,0,0,0.005782609,0.004620155
0.004342508,0.006151272,0.006258021,0.003409639,0,0.011773684,0.004469764,0.021558577,0.01244276,0.032171875,0,0.007967797,0.005592649,0,0,0.011548137,0
0,0,0,0,0.013915584,0,0.000828194,0,0.036676107,0,0,0,0.005300101,0,0,0,0
0.030571865,0.007825971,0.008949198,0.007993307,0,0,0.043060873,0.008516736,0.01876426,0.085963542,0.026829268,0.00299322,0.018970292,0.057043902,0.018065657,0.003742236,0.592813953
0.072455657,0.065116466,0.029677807,0.014912985,0,0,0.124293953,0.022263598,0.007704826,0.015994792,0.199617886,0.028566102,0.025364552,0.133965854,0.022065657,0.012063665,0.366406977
0.054984709,0.018389558,0.053629679,0.041821954,0.029902597,0,0.039710453,0.109608787,0.058479059,0.16271875,0.050292683,0.089405085,0.024247231,0.045219512,0.003954545,0.029531056,0.017112403
0.635180428,0.423024096,0.855983957,0.828663989,0.25262987,0.407305263,0.563862635,0.613560669,0.572475469,0.575078125,0.902796748,0.951915254,0.681295569,0.337814634,0.347015152,0.434107143,0.40922093
2.025051988,2.865073628,0.487669786,0.661325301,0.343103896,0.166773684,1.725430517,1.333982218,0.62280016,0.9431875,1.824520325,0.710132203,1.970278449,2.933526829,1.082853535,2.381490683,0.675689922
0.03606422,0.043511379,0,0.009065596,0,0,0.020758911,0.020486402,0.027276027,0.023239583,0.151560976,0.020284746,0.060599194,0.047912195,0,0.028381988,0.004344961
0.140443425,0.513768407,0.218822193,1.08283668,0.59061039,0.218405263,0.131764517,1.514952929,0.940259673,1.437510417,0.215065041,2.39230678,2.718363041,0.470853659,0.056762626,2.909307453,1.307426357
0.009737003,0.057963855,0.002185829,0.001457831,0,0,0.014243893,0.021375523,0.014320303,0.00575,0.020650407,0.002442373,0.013859517,0.044165854,0,0.049313665,0
0.723091743,0.194230254,1.871160428,0.919330656,0.356909091,2.304805263,0.897249099,1.308493724,0.692719585,1.001869792,0.658406504,1.182330508,0.322982377,0.142360976,0.145136364,0.13975,0.089542636
0.265669725,0.259682731,0.086108289,0.115419009,0.085493506,0.085642105,0.201831798,0.234585774,0.128951336,0.128682292,0.065715447,0.219376271,0.183253776,0.325482927,0.125510101,0.187145963,0.125209302
0,0.004223561,0,0,0,0,0.003612735,0.001296025,0.002556442,0,0,0,0.002464753,0.005341463,0,0.006102484,0
0.121330275,0.080073628,0.240209893,0.181054886,0.28674026,0.023757895,0.085863436,0.711395397,0.305155963,0.807494792,0.019707317,0.142071186,0.024124874,0.05104878,0.233686869,0.010458075,0.011170543
0.022899083,0.032017403,0.030589572,0.066121821,0.030857143,0.011684211,0.031601522,0.05410251,0.039817312,0.044911458,0.058715447,0.068318644,0.044915911,0.009190244,0.036070707,0.039728261,0.019829457
0.018896024,0.027451138,0.002580214,0.013065596,0,0,0.012414898,0.011003138,0.009794575,0.0049375,0.021845528,0.007194915,0.031520645,0.073843902,0.006459596,0.059464286,0.006166667
0.006269113,0.006617135,0,0.006327979,0,0,0.012921506,0.01151569,0.009716394,0.011578125,0,0.009518644,0.010892246,0.03542439,0,0.010399068,0
0.040626911,0.080307898,0.065143048,1.120646586,0.082662338,0.008926316,0.028592311,0.603057531,0.155437575,0.046854167,0.07502439,0.577788136,0.510378147,0.011873171,0.006515152,0.258493789,0.034313953
0.069584098,0.035279786,0.070132353,0.041451138,0.013915584,0.042284211,0.099411694,0.068848326,0.047401276,0.054411458,0.082552846,0.065071186,0.026548338,0.045892683,0.049060606,0.016653727,0.004620155
0.060819572,0.046248996,0.066667112,0.039247657,0,0.058515789,0.079520224,0.084614017,0.080642601,0.066380208,0.122487805,0.084767797,0.047922961,0.054546341,0.02490404,0.037725155,0.038922481
0.043391437,0.057440428,0.008419786,0.030384203,0.04787013,0.011726316,0.042971566,0.021521967,0.012495413,0.009052083,0.037121951,0.027316949,0.037410373,0.029478049,0.060722222,0.02111646,0.038620155
0.039905199,0.022266399,0.00975,0.022451138,0,0,0.0101666,0.025513598,0.007294376,0,0.062390244,0.053730508,0.023308157,0.017190244,0,0.047136646,0.032434109
0.070244648,0.027625167,0.085859626,0.047052209,0.029928571,0.162226316,0.064523428,0.106101464,0.072358995,0.111223958,0.055593496,0.077644068,0.034172709,0.03257561,0.041525253,0.021822981,0.042209302
0.009110092,0.004615797,0.003168449,0,0,0,0.000689628,0.01242887,0.004526526,0,0.022341463,0.003220339,0.00844713,0,0,0.005911491,0
0.032223242,0.009630522,0.009013369,0.003848728,0,0.021721053,0.012518222,0.01792364,0.007211807,0.011729167,0,0.004091525,0.00351863,0.017097561,0,0.001571429,0.42444186
0.008929664,0.003364123,0.002254011,0,0,0,0.003440128,0.001527197,0.001304348,0,0,0,0.001628399,0.010156098,0,0,0
0.062051988,0.060646586,0.008643048,0.039955823,0.014019481,0,0.037352022,0.07174477,0.026341444,0.020979167,0.046447154,0.043876271,0.049588117,0.058829268,0.012444444,0.081093168,0.031817829
0.011987768,0.012815261,0.002525401,0.012500669,0.070779221,0.006152632,0.006623148,0,0.000491823,0,0,0.002813559,0,0.021204878,0.040116162,0,0
0,0.026890228,0.007296791,0,0.195045455,0,0.002092111,0,0,0,0.010731707,0.004866102,0,0,0.108035354,0,0
0.015281346,0.052839357,0.005893048,0.027962517,0.040175325,0,0.011541049,0,0.000634623,0,0,0,0.003226083,0.020814634,0.165212121,0.006198758,0.019193798
0,0.010423025,0.013199198,0.004725569,0.011948052,0,0.003093712,0.000982218,0.008529318,0.134572917,0,0,0.052436556,0,0.656010101,0,1.188275194
0.008308869,0.001855422,0,0,0,0,0,0.001452929,0.009962505,0.008890625,0,0,0,0,0,0,0.218984496
0.04846789,0.013959839,0.018937166,0,0,0,0.073347617,0,0.004401276,0,0.033756098,0,0.006424471,0.046243902,0,0,0
0.035278287,0.060890228,0.028850267,0.010180723,0.013883117,0.020268421,0.059252703,0.052730126,0.102682489,0.160296875,0.021715447,0.005345763,0.018379658,0.017931707,0,0,0.016255814
